stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
497a,YAYLAPINAR FATİH CAMİ,,37.7914833,32.4934167,,
497d,YAYLAPINAR FATİH CAMİ,,37.7915834,32.4933833,,
498a,GELİR,,37.7888333,32.4922666,,
498d,GELİR,,37.7889,32.4922666,,
499a,HASKÖY,,37.7840333,32.4920167,,
499d,HASKÖY,,37.7841333,32.4920334,,
49a,SAHİBİ ATALAR,,37.8515583,32.4213217,,
49d,SAHİBİ ATALAR,,37.851575,32.421275,,
4a,ULAŞ BABA,,37.879525,32.49253,,
4d,ULAŞ BABA,,37.879625,32.49273,,
500a,PELİT KÖY,,37.7805083,32.4917917,,
500d,PELİT KÖY,,37.780575,32.4918083,,
501a,ALANTEPE,,37.7794417,32.4883,,
501d,ALANTEPE,,37.7795833,32.4883334,,
502a,BİLLUR,,37.776125,32.495425,,
502d,BİLLUR,,37.7760667,32.49545,,
503a,KARATEPE 1,,37.7772667,32.4919,,
503d,KARATEPE 1,,37.7772166,32.491875,,
504a,ÇAMKÖY,,37.7789583,32.4876083,,
504d,ÇAMKÖY,,37.7790583,32.487475,,
505a,ASLANTAŞ,,37.7817583,32.4857083,,
505d,ASLANTAŞ,,37.781825,32.4856083,,
506a,SÜMBÜL,,37.7844083,32.4836917,,
506d,SÜMBÜL,,37.7843833,32.483675,,
507a,KARATEPE 4,,37.786775,32.4818417,,
507d,KARATEPE 4,,37.7867583,32.481825,,
508a,EŞMESU,,37.7888417,32.480025,,
508d,EŞMESU,,37.7888,32.4799583,,
509a,AYVAZ,,37.7922167,32.4777667,,
509d,AYVAZ,,37.7921833,32.4776667,,
50a,ALTINSAÇAN,,37.848325,32.4206584,,
50d,ALTINSAÇAN,,37.8483917,32.420575,,
510a,ERGİNER,,37.793075,32.480775,,
510d,ERGİNER,,37.7931083,32.480775,,
511a,KANİ,,37.795947,32.483503,,
511d,KANİ,,37.796008,32.483439,,
512a,ÇAMOLUK,,37.799575,32.4871417,,
512d,ÇAMOLUK,,37.7996917,32.4872083,,
513a,BOZDERE,,37.801675,32.489325,,
513d,BOZDERE,,37.8017583,32.489375,,
514a,ÇALIKDERE,,37.8076833,32.4930417,,
514d,ÇALIKDERE,,37.8077833,32.4930333,,
515a,VEYSEL KARANİ KURAN KURSU,,37.8103,32.49414,,
515d,VEYSEL KARANİ KURAN KURSU,,37.81033,32.49409,,
516a,ALKONAK,,37.81475,32.4959667,,
516d,ALKONAK,,37.8147833,32.4959333,,
517a,UHUT MEZARLIĞI,,37.818106,32.4968,,
517d,UHUT MEZARLIĞI,,37.818119,32.496703,,
518a,KANAL KUBA CAMİ,,37.840192,32.543982,,
518d,KANAL KUBA CAMİ,,37.840338,32.543799,,
519a,DÜDEN,,37.82097,32.488347,,
519d,DÜDEN,,37.820866,32.488256,,
51a,DÖRT OKKA CAMİ,,37.8451167,32.42025,,
51d,DÖRT OKKA CAMİ,,37.8450833,32.4201333,,
520a,YEŞİL OBA,,37.821684,32.481105,,
520d,YEŞİL OBA,,37.821624,32.481114,,
521a,ERDEMSU,,37.7894334,32.4881583,,
521d,ERDEMSU,,37.78945,32.4881333,,
522a,BOZÖREN 2,,37.7853583,32.4881583,,
522d,BOZÖREN 2,,37.78535,32.488125,,
523a,AYIRAN,,37.7827333,32.4878833,,
523d,AYIRAN,,37.7827666,32.4878667,,
524a,LEYLAK,,37.7281833,32.4947917,,
524d,LEYLAK,,37.7283834,32.4947667,,
525a,HAYIR,,37.8178417,32.5059833,,
525d,HAYIR,,37.8178083,32.505875,,
526a,MEZİTLİ,,37.8158083,32.508525,,
526d,MEZİTLİ,,37.8157583,32.5084666,,
527a,BALLI,,37.8140583,32.5112583,,
527d,BALLI,,37.8140167,32.51115,,
528a,BABÜL,,37.810891,32.512241,,
528d,BABÜL,,37.810838,32.512176,,
52a,ÇİLEK,,37.8424667,32.4208083,,
52d,ÇİLEK,,37.84255,32.4206917,,
530a,ZEYTİN DALI,,37.819525,32.5033833,,
530d,ZEYTİN DALI,,37.819475,32.5033083,,
531d,EFRAHİM,,37.8103667,32.5110333,,
532a,GÜNER,,37.81033,32.507634,,
533a,BAŞKUM,,37.80905,32.508236,,
534a,ÖREN,,37.821896,32.503288,,
534d,ÖREN,,37.821985,32.503252,,
535a,BAYBAL,,37.82848,32.490559,,
535d,BAYBAL,,37.828488,32.490451,,
536a,RENKLİDAĞ,,37.8040583,32.502975,,
536d,RENKLİDAĞ,,37.8041334,32.5030334,,
537a,APAYDIN,,37.804849,32.508255,,
537d,APAYDIN,,37.804915,32.508224,,
538a,DUYGULU,,37.806704,32.511727,,
538d,DUYGULU,,37.806727,32.51186,,
539a,ÜZÜMCÜ CAMİ,,37.819204,32.553471,,
53a,KARDEŞ,,37.8401583,32.421875,,
53d,KARDEŞ,,37.8402417,32.4217083,,
540a,ILGAZDAĞI,,37.808472,32.515083,,
540d,ILGAZDAĞI,,37.808544,32.514874,,
541a,17288. SK,,37.740628,32.413042,,
541d,17288. SK,,37.740711,32.413047,,
542a,AKSEKİ,,37.8282917,32.505575,,
542d,AKSEKİ,,37.828375,32.5055417,,
543a,BOLU,,37.8249167,32.503925,,
543d,BOLU,,37.8249667,32.50385,,
544a,YEMİŞLİ,,37.8222333,32.5043,,
544d,YEMİŞLİ,,37.82215,32.5042167,,
545a,SÖĞÜTALAN,,37.8227417,32.507175,,
545d,SÖĞÜTALAN,,37.822625,32.5070333,,
546a,YENİDOĞAN,,37.8229417,32.5099,,
546d,YENİDOĞAN,,37.8228083,32.50955,,
547a,FINDIKÇI,,37.8226417,32.5138,,
547d,FINDIKÇI,,37.822675,32.5137417,,
548a,MÜKERREM,,37.8225083,32.515925,,
548d,MÜKERREM,,37.8224667,32.5158917,,
549a,DÜZGÜN,,37.8199417,32.5166,,
54a,HAKYOLU,,37.8725417,32.4792417,,
54d,HAKYOLU,,37.8726917,32.4792083,,
550a,GÜLGÜN,,37.818037,32.517144,,
550d,GÜLGÜN,,37.818132,32.517154,,
551a,ZİNCİRLİ,,37.818075,32.5141833,,
551d,ZİNCİRLİ,,37.8181,32.514275,,
552a,SU ÜSTÜ,,37.8183333,32.5115166,,
552d,SU ÜSTÜ,,37.8183583,32.5116834,,
553a,SÜLEYMANİYE,,37.8176833,32.5088834,,
553d,SÜLEYMANİYE,,37.8177417,32.508975,,
554a,AKİD,,37.821759,32.485456,,
554d,AKİD,,37.821664,32.485429,,
555a,ÇARDAKÇILAR,,37.8478,32.4956167,,
556a,AMASRA,,37.849984,32.496463,,
556d,AMASRA,,37.850156,32.496742,,
557a,SEYİTGAZİ,,37.8504834,32.4981,,
557d,SEYİTGAZİ,,37.8504834,32.498,,
558a,ZAFER İLKOKULU,,37.848108,32.499291,,
558d,ZAFER İLKOKULU,,37.847911,32.499291,,
55a,SEVİLAY,,37.87215,32.4723333,,
55d,SEVİLAY,,37.872267,32.472104,,
560a,ÇOBANBEY,,37.844076,32.501104,,
560d,ÇOBANBEY,,37.843951,32.50105,,
562a,KOZAĞAÇ CD,,37.804355,32.4234,,
562d,KOZAĞAÇ CD,,37.80442,32.423314,,
563a,MERAM FEN LİSESİ,,37.83675,32.5087333,,
563d,MERAM FEN LİSESİ,,37.83665,32.5087333,,
564a,ŞEHİT AHMET EROL,,37.8345333,32.511,,
564d,ŞEHİT AHMET EROL,,37.8344417,32.510975,,
565a,DOĞAN,,37.8315583,32.5118833,,
565d,DOĞAN,,37.8316417,32.5118167,,
566a,KAMIŞLI,,37.8311083,32.507875,,
566d,KAMIŞLI,,37.8310667,32.5079083,,
567a,17009. SK,,37.7507496,32.5283851,,
567d,17009. SK,,37.75077,32.52835,,
568a,KARAÇAYIR,,37.8310417,32.5056666,,
568d,KARAÇAYIR,,37.8310834,32.5056,,
569a,DALAMAN,,37.8337666,32.50535,,
569d,DALAMAN,,37.8337916,32.505275,,
56a,HOCA AHMED FAKİH CAMİ,,37.8722167,32.4683833,,
56d,HOCA AHMED FAKİH CAMİ,,37.87235,32.4684667,,
570a,KUBBELİ,,37.8366333,32.50489,,
570d,KUBBELİ,,37.8365167,32.5048333,,
571a,TEVFİKİYE CAMİ,,37.848925,32.503975,,
571d,TEVFİKİYE CAMİ,,37.84895,32.50395,,
572a,AHMET ÖZCAN,,37.84857,32.50376,,
572d,AHMET ÖZCAN,,37.84883,32.50378,,
573a,ACELE,,37.827874,32.50436,,
573d,ACELE,,37.828181,32.50444,,
574a,ARTOVA,,37.827557,32.507653,,
574d,ARTOVA,,37.827818,32.507761,,
575a,ESER CAMİ,,37.827726,32.511505,,
575d,ESER CAMİ,,37.82801,32.511429,,
576a,ALAN BAŞI,,37.828374,32.515212,,
576d,ALAN BAŞI,,37.828554,32.515121,,
577a,ALTINYÜZÜK 1,,37.840391,32.577686,,
577d,ALTINYÜZÜK 1,,37.840274,32.57774,,
578a,ALTINYÜZÜK 2,,37.837941,32.577176,,
578d,ALTINYÜZÜK 2,,37.837985,32.577112,,
579a,ÇİĞİL,,37.845284,32.502557,,
579d,ÇİĞİL,,37.845324,32.502434,,
57a,MİMAR YUSUF,,37.8716166,32.4627667,,
57d,MİMAR YUSUF,,37.8717333,32.4626333,,
580a,ARGITHAN,,37.84783,32.503378,,
580d,ARGITHAN,,37.847802,32.503303,,
581a,EDREMİT,,37.8486334,32.5015,,
581d,EDREMİT,,37.84885,32.50135,,
582a,DEVLETOĞLU,,37.850372,32.50266,,
582d,DEVLETOĞLU,,37.850434,32.502783,,
583a,LORAS DAĞI,,37.8517,32.5015917,,
583d,LORAS DAĞI,,37.8516917,32.5015083,,
584a,BESTEKAR,,37.8531417,32.499225,,
584d,BESTEKAR,,37.8530834,32.4990834,,
585d,KIYICI,,37.8623833,32.50317,,
586d,YILDIZ,,37.8594917,32.50324,,
587a,ATAÇELEBİ,,37.8599583,32.50212,,
588a,ULUIRMAK İLKOKULU,,37.856825,32.50396,,
588d,ULUIRMAK İLKOKULU,,37.856825,32.50384,,
589a,KARDEŞLER,,37.853916,32.505723,,
589d,KARDEŞLER,,37.853871,32.505605,,
58a,ULUSÖZ,,37.8709333,32.4589333,,
58d,ULUSÖZ,,37.871125,32.4593,,
590a,KÜÇÜKKAVAKLI,,37.851625,32.50662,,
590d,KÜÇÜKKAVAKLI,,37.851605,32.50649,,
591a,EMEK,,37.8462083,32.50949,,
591d,EMEK,,37.8461883,32.50939,,
592a,HZ. EBUBEKİR CAMİ,,37.843987,32.510545,,
592d,HZ. EBUBEKİR CAMİ,,37.843395,32.51074,,
593a,KARE,,37.8407,32.51205,,
593d,KARE,,37.8406417,32.51195,,
594a,YÜCETAŞ,,37.8374833,32.5134584,,
594d,YÜCETAŞ,,37.8372583,32.5133917,,
595a,ZENGEN,,37.8336917,32.515175,,
595d,ZENGEN,,37.833475,32.5150417,,
596a,MÜŞİR,,37.829826,32.516086,,
596d,MÜŞİR,,37.829891,32.516285,,
597a,ÇEVRE YOLU 1,,37.8270584,32.5169917,,
597d,ÇEVRE YOLU 1,,37.8271,32.5166167,,
598a,DOĞANAY,,37.8231917,32.5178417,,
598d,DOĞANAY,,37.822975,32.5175583,,
599a,ÖZKAN,,37.8204583,32.5184583,,
599d,ÖZKAN,,37.8203167,32.51815,,
59a,AZAMET,,37.8707667,32.4563333,,
59d,AZAMET,,37.8709,32.4564,,
5a,PARSANA,,37.8813084,32.49022,,
5d,PARSANA,,37.8814333,32.49037,,
600a,GÜRAĞA,,37.8189,32.518825,,
600d,GÜRAĞA,,37.81885,32.5184834,,
601a,AKYUMAK,,37.8159917,32.519525,,
601d,AKYUMAK,,37.8158417,32.5191917,,
602a,HADİMİ PARK,,37.812125,32.5204083,,
602d,HADİMİ PARK,,37.81205,32.5200667,,
603a,ATEŞKES,,37.8079666,32.5212834,,
603d,ATEŞKES,,37.8079834,32.5209416,,
604a,EĞRİDAĞ,,37.8043416,32.5217083,,
604d,EĞRİDAĞ,,37.80445,32.5220166,,
605a,FATİH SULTAN MEHMET CAMİ,,37.8005167,32.5228417,,
605d,FATİH SULTAN MEHMET CAMİ,,37.8003667,32.5225417,,
606a,TECELLİ,,37.7963666,32.52385,,
606d,TECELLİ,,37.7962167,32.523525,,
607a,ALANKÖY,,37.792475,32.524775,,
607d,ALANKÖY,,37.7923667,32.5244333,,
608a,ÇİLENTİ,,37.790364,32.525303,,
608d,ÇİLENTİ,,37.790182,32.524981,,
609a,MEDAŞ ALAKOVA TESİSLERİ,,37.7869167,32.526475,,
609d,MEDAŞ ALAKOVA TESİSLERİ,,37.7868,32.5261417,,
60a,TRAFİK PARKI,,37.8709417,32.4509666,,
60d,TRAFİK PARKI,,37.871283,32.451982,,
610a,UZUNOBA,,37.7838,32.527725,,
610d,UZUNOBA,,37.783775,32.5273917,,
611a,ACAR,,37.7803333,32.5288167,,
611d,ACAR,,37.7809583,32.528925,,
612a,LEYLEK,,37.7763334,32.53095,,
612d,LEYLEK,,37.7755417,32.530925,,
613a,İMAMI AZAM CAMİ,,37.773823,32.53211,,
613d,İMAMI AZAM CAMİ,,37.773727,32.531868,,
614a,URGANCI,,37.7676416,32.534975,,
614d,URGANCI,,37.7667667,32.5349833,,
615a,17008. SK,,37.747677,32.528961,,
615d,17008. SK,,37.74781,32.52888,,
616a,ÇELEBİ,,37.754275,32.541225,,
616d,ÇELEBİ,,37.7541917,32.5409083,,
617a,EDEBİYAT CD,,37.7500916,32.5431583,,
617d,EDEBİYAT CD,,37.7500583,32.542825,,
618a,İÇERİ ÇUMRA,,37.7454917,32.5453083,,
618d,İÇERİ ÇUMRA,,37.7454417,32.544975,,
619a,17119. SK,,37.7417667,32.547025,,
619d,17119. SK,,37.74165,32.546725,,
61a,MÜRSEL,,37.8703333,32.447,,
61d,MÜRSEL,,37.870502,32.446945,,
620a,ÖZMEN,,37.7377834,32.548875,,
620d,ÖZMEN,,37.737675,32.548575,,
621a,17078. SK,,37.73291,32.551192,,
621d,17078. SK,,37.732813,32.550752,,
622a,BORUKTOLU ÇIKIŞI,,37.7139757,32.560268,,
622d,BORUKTOLU ÇIKIŞI,,37.714264,32.560536,,
623a,FATİH SULTAN MEHMET,,37.7104083,32.5629917,,
623d,FATİH SULTAN MEHMET,,37.710239,32.562819,,
624a,17030. SK,,37.74581,32.53288,,
624d,17030. SK,,37.74563,32.53287,,
625a,ALPEREN,,37.6929,32.580025,,
625d,ALPEREN,,37.6927334,32.5804583,,
626a,AKKAY,,37.669725,32.5943584,,
626d,AKKAY,,37.6694584,32.5942166,,
627a,VARAN,,37.667475,32.590775,,
627d,VARAN,,37.6674,32.5909334,,
628a,SELAMET,,37.6649417,32.5867083,,
628d,SELAMET,,37.6647583,32.5867,,
629a,DENİZİÇİ,,37.662225,32.582225,,
629d,DENİZİÇİ,,37.6620917,32.5823083,,
62a,BAHÇIVAN,,37.870425,32.443225,,
62d,BAHÇIVAN,,37.870511,32.443469,,
630a,SEBİL,,37.6600583,32.5790833,,
630d,SEBİL,,37.6600917,32.579425,,
631a,ÇARIKLAR İLKOKULU,,37.65845,32.5763167,,
631d,ÇARIKLAR İLKOKULU,,37.6582583,32.5763,,
632a,ATATÜRK CD,,37.65725,32.573214,,
632d,ATATÜRK CD,,37.657197,32.573291,,
633a,BATTAL,,37.656175,32.5700333,,
633d,BATTAL,,37.6561083,32.5699417,,
634a,DUDAYEV,,37.6557583,32.5671667,,
634d,DUDAYEV,,37.6556917,32.5671083,,
635a,VATAN,,37.6537917,32.5645333,,
635d,VATAN,,37.6536917,32.5642583,,
636d,BALCILAR,,37.651634,32.558981,,
637a,17044. SK,,37.740653,32.530785,,
637d,17044. SK,,37.740864,32.530657,,
638a,CUMHURİYET İLKOKULU,,37.703323,32.567369,,
638d,CUMHURİYET İLKOKULU,,37.7030417,32.5672083,,
639a,KONAK 1,,37.7011083,32.5708583,,
639d,KONAK 1,,37.701289,32.571153,,
63a,KONEVİ KÜLTÜR MERKEZİ,,37.8706,32.4413334,,
63d,KONEVİ KÜLTÜR MERKEZİ,,37.870764,32.440609,,
640a,ŞELALE CD ,,37.825789,32.530324,,
640d,ŞELALE CD,,37.825727,32.530234,,
641a,KATİP ÇELEBİ,,37.699435,32.576811,,
641d,KATİP ÇELEBİ,,37.6992,32.5767167,,
642a,ATATÜRK İLKOKULU,,37.697652,32.580868,,
642d,ATATÜRK İLKOKULU,,37.69776,32.5809,,
643a,HÜRRİYET,,37.69953,32.586779,,
643d,HÜRRİYET,,37.699431,32.586774,,
644a,KAŞINHANI HÜRRİYET,,37.698743,32.590609,,
644d,KAŞINHANI HÜRRİYET,,37.698817,32.590588,,
645a,ERBAY,,37.701897,32.592519,,
645d,ERBAY,,37.701899,32.592642,,
646a,HORASANLI,,37.703352,32.590609,,
646d,HORASANLI,,37.703435,32.590593,,
647a,KIZILAY,,37.705218,32.587423,,
647d,KIZILAY,,37.705122,32.58746,,
648a,TUNAHAN,,37.703055,32.584118,,
648d,TUNAHAN,,37.703163,32.584145,,
649a,RABİA BİLGEN,,37.704672,32.581066,,
649d,RABİA BİLGEN,,37.704772,32.581136,,
64a,GELİNALAN,,37.869732,32.438002,,
64d,GELİNALAN,,37.869932,32.438002,,
650a,AHMET EFENDİ,,37.701531,32.579167,,
650d,AHMET EFENDİ,,37.701525,32.579087,,
651a,KALKINMA,,37.702974,32.573879,,
651d,KALKINMA,,37.702931,32.57398,,
652a,26691. SK,,37.719527,32.526909,,
652d,26691. SK,,37.719552,32.526803,,
653a,GÜNEYSU,,37.745378,32.534722,,
653d,GÜNEYSU,,37.74524,32.534851,,
654a,17054. SK,,37.74245,32.532301,,
654d,17054. SK,,37.74245,32.5321,,
655a,17045. SK,,37.738312,32.53144,,
655d,17045. SK,,37.73839,32.53173,,
656a,EREĞLİ,,37.737097,32.533532,,
656d,EREĞLİ,,37.737505,32.533162,,
657a,17049. SK,,37.7352667,32.5318083,,
657d,17049. SK,,37.7353917,32.531775,,
658a,ÇOMAKLI CAMİ,,37.731376,32.528774,,
658d,ÇOMAKLI CAMİ,,37.731336,32.528674,,
659a,17067. SK,,37.729658,32.529911,,
659d,17067. SK,,37.729677,32.529809,,
65a,GÜNIŞIĞI,,37.852719,32.460031,,
65d,GÜNIŞIĞI,,37.852867,32.460185,,
660a,17075. SK,,37.728375,32.5292417,,
660d,17075. SK,,37.72845,32.5292167,,
661a,17076. SK,,37.725095,32.52747,,
661d,17076. SK,,37.725105,32.527336,,
662a,17611. SK,,37.709873,32.53019,,
662d,17611. SK,,37.709858,32.530083,,
663a,BORUKTOLU CAMİ,,37.7079417,32.531375,,
663d,BORUKTOLU CAMİ,,37.7080083,32.5312167,,
664a,17584. SK,,37.707875,32.5352084,,
664d,17584. SK,,37.7078084,32.5351833,,
665a,17580. SK,,37.7084333,32.5416083,,
665d,17580. SK,,37.7083833,32.5415917,,
666a,HAN,,37.7089583,32.5474167,,
666d,HAN,,37.7088917,32.5473167,,
667a,BULGURLU 2,,37.7094333,32.5505083,,
667d,BULGURLU 2,,37.7093833,32.5505333,,
668a,YILDIZHAN,,37.7391167,32.549975,,
668d,YILDIZHAN,,37.7391667,32.5500333,,
669a,PARMAK 1,,37.7393166,32.5547833,,
669d,PARMAK 1,,37.7393583,32.5548833,,
66a,KANTARCI,,37.868018,32.434141,,
66d,KANTARCI,,37.868036,32.433771,,
670a,PARMAK 2,,37.7396667,32.5594333,,
670d,PARMAK 2,,37.7397166,32.5595167,,
671a,17088. SK,,37.7401833,32.5631833,,
671d,17088. SK,,37.7401833,32.5630833,,
672a,KARA,,37.739325,32.5708583,,
672d,KARA,,37.739325,32.5709583,,
673a,17096. SK,,37.734571,32.571925,,
673d,17096. SK,,37.734598,32.572016,,
674a,17106. SK,,37.7325,32.57251,,
675a,PARMAK 3,,37.7411334,32.5731917,,
675d,PARMAK 3,,37.7411934,32.5731917,,
676a,ALİ YAMAN İLKOKULU,,37.7430583,32.5644083,,
676d,ALİ YAMAN İLKOKULU,,37.743025,32.56435,,
677a,ŞENSOY,,37.7466667,32.5667333,,
677d,ŞENSOY,,37.7466917,32.56675,,
678a,AYDIN,,37.747825,32.5690333,,
678d,AYDIN,,37.747825,32.5688667,,
679a,BAYRAK,,37.7510417,32.5645417,,
679d,BAYRAK,,37.7510261,32.5644836,,
67a,YAKA CAMİ,,37.8646083,32.430375,,
67d,YAKA CAMİ,,37.864833,32.430386,,
680a,AZİMKAR,,37.7538917,32.5605083,,
680d,AZİMKAR,,37.7538583,32.5604416,,
681a,UĞRAŞ,,37.7562917,32.5570917,,
681d,UĞRAŞ,,37.7562917,32.557025,,
682a,ORMANKAYA,,37.758575,32.5538916,,
682d,ORMANKAYA,,37.758575,32.5538,,
683a,İLGİ,,37.7607833,32.5494834,,
683d,İLGİ,,37.7607583,32.5494416,,
684a,KOYUNLU,,37.763525,32.545625,,
684d,KOYUNLU,,37.7635417,32.5454916,,
685a,KONAK 4,,37.680237,32.474282,,
685d,KONAK 4,,37.680308,32.474128,,
686a,ÇANAKPINAR,,37.7652916,32.5447083,,
686d,ÇANAKPINAR,,37.765325,32.5447583,,
687a,ÇANAKPINAR YOLU 3,,37.7677417,32.5430083,,
687d,ÇANAKPINAR YOLU 3,,37.7677417,32.5429083,,
688a,ÇANAKÇINAR YOLU,,37.7704416,32.5398,,
688d,ÇANAKÇINAR YOLU,,37.7703583,32.5397917,,
689a,AKPINAR,,37.773075,32.5368083,,
689d,AKPINAR,,37.773025,32.5367583,,
68a,GÜMÜŞHANE,,37.8626333,32.4289166,,
68d,GÜMÜŞHANE,,37.862797,32.4289,,
690a,ÇANAKPINAR YOLU 2,,37.776025,32.533825,,
690d,ÇANAKPINAR YOLU 2,,37.7759917,32.533775,,
691a,KARAASLAN HADİMİ PARK,,37.80845,32.51815,,
692a,VESSELAM,,37.8051666,32.5184666,,
693a,UZUNOVA,,37.80135,32.5193,,
693d,UZUNOVA,,37.8015333,32.5191334,,
695a,BAŞVEKİL,,37.796385,32.516603,,
695d,BAŞVEKİL,,37.79638,32.516549,,
696a,ANDİÇEN,,37.79255,32.5173,,
696d,ANDİÇEN,,37.7926584,32.51725,,
697a,FİDANLIK CD,,37.790125,32.5170917,,
697d,FİDANLIK CD,,37.79025,32.5170834,,
698a,GÜRPINAR,,37.787097,32.515142,,
698d,GÜRPINAR,,37.787087,32.515266,,
699a,AYBAHÇE AHMET HAŞHAŞ İLKOKULU,,37.7841583,32.5138833,,
699d,AYBAHÇE AHMET HAŞHAŞ İLKOKULU,,37.7842333,32.5138917,,
69a,YALÇINTEPE,,37.860598,32.428563,,
69d,YALÇINTEPE,,37.86099,32.428454,,
6a,TRAFİK,,37.8794,32.48765,,
6d,TRAFİK,,37.8783667,32.48773,,
700a,AYBAHÇE İLKOKULU,,37.7823083,32.5127667,,
700d,AYBAHÇE İLKOKULU,,37.782375,32.5127916,,
701a,BİNDAL,,37.7805983,32.509625,,
701d,BİNDAL,,37.780625,32.509755,,
702a,15426. SK,,37.778225,32.5069083,,
702d,15426. SK,,37.778325,32.506875,,
703a,15450. SK,,37.7767416,32.5049583,,
703d,15450. SK,,37.7768167,32.504925,,
704a,ALTINBAŞAK,,37.7737583,32.5052417,,
704d,ALTINBAŞAK,,37.7738083,32.5052584,,
705a,15447. SK,,37.7739667,32.5080083,,
705d,15447. SK,,37.773975,32.5079083,,
706a,ALSANCAK CAMİ,,37.775475,32.5099917,,
706d,ALSANCAK CAMİ,,37.7755417,32.51005,,
707a,15431. SK,,37.7768917,32.5125333,,
707d,15431. SK,,37.7769417,32.5125083,,
708a,ALSANCAK,,37.7788416,32.5159583,,
708d,ALSANCAK,,37.7789083,32.5159917,,
709a,İMAMI AZAM 2,,37.75897,32.52396,,
709d,İMAMI AZAM 2,,37.7589417,32.5238075,,
70a,KASIM HALİFE,,37.8572917,32.427925,,
70d,KASIM HALİFE,,37.857375,32.427863,,
710a,AKYURT,,37.783575,32.5164417,,
710d,AKYURT,,37.7836083,32.5163834,,
711a,AYVALI BAĞ,,37.785,32.51925,,
711d,AYVALI BAĞ,,37.785025,32.5191666,,
712a,YEŞİL PAŞA,,37.786757,32.521858,,
712d,YEŞİL PAŞA,,37.786779,32.521849,,
713a,TELAFER YAŞAR CAMİ,,37.772479,32.508621,,
713d,TELAFER YAŞAR CAMİ,,37.772548,32.50863,,
714a,ATILGAN CD,,37.789181,32.524836,,
714d,ATILGAN CD,,37.7892,32.524702,,
715a,ZEMİN,,37.792748,32.523082,,
715d,ZEMİN,,37.792691,32.522985,,
716a,AYBAHÇE TOKİ İLKOKULU,,37.7948,32.521934,,
716d,AYBAHÇE TOKİ İLKOKULU,,37.794766,32.521832,,
717a,15346. SK,,37.768331,32.517144,,
717d,15346. SK,,37.768389,32.517111,,
718a,15352. SK,,37.77004,32.52283,,
718d,15352. SK,,37.770175,32.522825,,
719a,MURAT HÜDAVENDİGAR CAMİ,,37.7775083,32.523675,,
719d,MURAT HÜDAVENDİGAR CAMİ,,37.7774,32.5239083,,
720a,15369. SK,,37.77138,32.52732,,
720d,15369. SK,,37.7714583,32.5273,,
721a,15289. SK,,37.7794083,32.5211,,
721d,15289. SK,,37.779525,32.52105,,
722a,ÇAMLICA,,37.7784917,32.5194334,,
722d,ÇAMLICA,,37.778575,32.519375,,
723a,15327. SK,,37.7773417,32.5174083,,
723d,15327. SK,,37.7773917,32.51725,,
724a,15319. SK,,37.7758083,32.5147,,
724d,15319. SK,,37.7759417,32.5146917,,
725a,15437. SK,,37.7742917,32.5119083,,
725d,15437. SK,,37.7743583,32.511925,,
726a,BAHAR GÜLÜ,,37.7728417,32.5093,,
726d,BAHAR GÜLÜ,,37.7728583,32.50925,,
727a,TELAFER İLKOKULU,,37.7702417,32.5104083,,
727d,TELAFER İLKOKULU,,37.770225,32.5103417,,
728a,HACI BAYRAM VELİ 1,,37.7672333,32.5121583,,
728d,HACI BAYRAM VELİ 1,,37.7672834,32.512075,,
729a,HACI BAYRAM VELİ 2,,37.7628833,32.5121833,,
729d,HACI BAYRAM VELİ 2,,37.7629,32.5121,,
72a,AKŞAM SEFASI,,37.800486,32.427182,,
72d,AKŞAM SEFASI,,37.800526,32.42708,,
730a,HENDEK,,37.76435,32.5206417,,
730d,HENDEK,,37.7643667,32.5205917,,
731a,ABDÜLHAMİT,,37.76171,32.5223046,,
731d,ABDÜLHAMİT,,37.761731,32.522116,,
732a,15612. SK,,37.759775,32.5205417,,
732d,15612. SK,,37.7597583,32.5203334,,
733a,15595. SK,,37.7582417,32.5166833,,
733d,15595. SK,,37.7583417,32.5166833,,
734a,BOSNA HERSEK,,37.7566667,32.5123167,,
734d,BOSNA HERSEK,,37.7567417,32.5123667,,
735a,15642. SK,,37.7554417,32.5080083,,
735d,15642. SK,,37.7554583,32.5079333,,
736a,ALAKOVA BOSNA HERSEK,,37.7540917,32.5038917,,
736d,ALAKOVA BOSNA HERSEK,,37.754125,32.50385,,
737a,KUTSAL,,37.7643417,32.5056083,,
737d,KUTSAL,,37.76415,32.50575,,
738a,17433. SK,,37.7013,32.4859334,,
738d,17433. SK,,37.7011166,32.485925,,
739a,KILIÇ,,37.6765917,32.469425,,
739d,KILIÇ,,37.6763583,32.4693583,,
73a,LALEBAHÇE,,37.832386,32.428885,,
73d,LALEBAHÇE,,37.832389,32.428664,,
740a,KAYHÜYÜK KONAK 1,,37.653375,32.4543417,,
740d,KAYHÜYÜK KONAK 1,,37.6530417,32.454225,,
741a,15531. SK,,37.7666083,32.504575,,
741d,15531. SK,,37.766625,32.504625,,
742a,FARABİ,,37.769525,32.502425,,
742d,FARABİ,,37.7694916,32.5025917,,
743a,15493. SK,,37.76744,32.51437,,
743d,15493. SK,,37.76757,32.51429,,
744a,115627. SK,,37.759922,32.512455,,
744d,115627. SK,,37.759911,32.512369,,
745a,KUTSAL CD,,37.764896,32.512459,,
